Time,RTT,No.,Source,Destination,Protocol,Length,Info,Country,Region,City,Org,Longitude,Latitude,Connection,Label
2024-07-07 22:24:01,27.99290780141844,34639,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:02,28.03418803418803,35023,162.249.72.5,192.168.8.134,UDP,141,7116  >  61162 Len=99,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:03,28.01801801801802,35187,162.249.72.5,192.168.8.134,UDP,173,7116  >  61162 Len=131,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:04,28.01652892561983,35385,162.249.72.5,192.168.8.134,UDP,191,7116  >  61162 Len=149,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:05,28.04347826086957,35529,192.168.8.134,162.249.72.5,UDP,76,61162  >  7116 Len=34,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:24:06,28.08148148148148,35693,162.249.72.5,192.168.8.134,UDP,246,7116  >  61162 Len=204,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:07,28.00840336134454,35831,192.168.8.134,162.249.72.5,UDP,76,61162  >  7116 Len=34,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:24:08,27.9,35965,162.249.72.5,192.168.8.134,UDP,304,7116  >  61162 Len=262,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:09,27.97857142857143,36122,162.249.72.5,192.168.8.134,UDP,299,7116  >  61162 Len=257,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:10,28.00769230769231,36271,162.249.72.5,192.168.8.134,UDP,645,7116  >  61162 Len=603,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:11,27.92105263157895,36424,192.168.8.134,162.249.72.5,UDP,82,61162  >  7116 Len=40,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:24:12,28.04347826086957,36551,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:13,27.93069306930693,36669,192.168.8.134,162.249.72.5,UDP,94,61162  >  7116 Len=52,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:24:14,27.93478260869565,36794,162.249.72.5,192.168.8.134,UDP,193,7116  >  61162 Len=151,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:15,27.87,36895,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:16,27.91666666666667,37043,192.168.8.134,162.249.72.5,UDP,73,61162  >  7116 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:24:17,28.09090909090909,37152,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:18,28.02380952380953,37304,162.249.72.5,192.168.8.134,UDP,137,7116  >  61162 Len=95,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:19,28.06306306306306,37492,162.249.72.5,192.168.8.134,UDP,149,7116  >  61162 Len=107,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:20,27.99253731343284,37643,192.168.8.134,162.249.72.5,UDP,85,61162  >  7116 Len=43,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:24:21,28.15702479338843,37785,192.168.8.134,162.249.72.5,UDP,89,61162  >  7116 Len=47,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:24:22,27.86915887850467,37940,162.249.72.5,192.168.8.134,UDP,397,7116  >  61162 Len=355,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:23,27.9758064516129,38079,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:24,28.02898550724638,38265,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:25,28.10169491525424,38482,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:26,28.016,38671,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:27,28.0381679389313,38876,162.249.72.5,192.168.8.134,UDP,467,7116  >  61162 Len=425,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:28,28.10434782608696,39101,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:29,27.95934959349594,39276,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:30,27.96815286624204,39415,192.168.8.134,162.249.72.5,UDP,73,61162  >  7116 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:24:31,27.98425196850394,39638,192.168.8.134,162.249.72.5,UDP,73,61162  >  7116 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:24:32,28.09090909090909,39793,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:33,28.00775193798449,39919,192.168.8.134,162.249.72.5,UDP,73,61162  >  7116 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:24:34,28.03478260869565,40069,162.249.72.5,192.168.8.134,UDP,220,7116  >  61162 Len=178,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:35,28.05737704918033,40191,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:36,28.04347826086957,40331,162.249.72.5,192.168.8.134,UDP,649,7116  >  61162 Len=607,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:37,27.90697674418605,40458,162.249.72.5,192.168.8.134,UDP,605,7116  >  61162 Len=563,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:38,28.23148148148148,40634,162.249.72.5,192.168.8.134,UDP,495,7116  >  61162 Len=453,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:39,28.1311475409836,40810,162.249.72.5,192.168.8.134,UDP,568,7116  >  61162 Len=526,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:40,28.00819672131147,40968,162.249.72.5,192.168.8.134,UDP,104,7116  >  61162 Len=62,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:41,27.87096774193548,41142,192.168.8.134,162.249.72.5,UDP,73,61162  >  7116 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:24:42,28.19834710743802,41331,162.249.72.5,192.168.8.134,UDP,316,7116  >  61162 Len=274,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:43,27.91603053435114,41484,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:44,28.10833333333333,41645,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:45,28.02678571428572,41839,192.168.8.134,162.249.72.5,UDP,85,61162  >  7116 Len=43,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:24:46,27.99122807017544,42014,162.249.72.5,192.168.8.134,UDP,418,7116  >  61162 Len=376,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:47,27.98319327731092,42182,192.168.8.134,162.249.72.5,UDP,103,61162  >  7116 Len=61,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:24:48,28.00847457627119,42386,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:49,28.04918032786885,42586,162.249.72.5,192.168.8.134,UDP,187,7116  >  61162 Len=145,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:50,28.0,42779,192.168.8.134,162.249.72.5,UDP,76,61162  >  7116 Len=34,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:24:51,27.99122807017544,42934,162.249.72.5,192.168.8.134,UDP,411,7116  >  61162 Len=369,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:52,27.98717948717949,43186,162.249.72.5,192.168.8.134,UDP,68,7116  >  61162 Len=26,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:53,28.01550387596899,43413,192.168.8.134,162.249.72.5,UDP,73,61162  >  7116 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:24:54,27.953125,43653,162.249.72.5,192.168.8.134,UDP,354,7116  >  61162 Len=312,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:55,27.96747967479675,43837,162.249.72.5,192.168.8.134,UDP,611,7116  >  61162 Len=569,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:56,28.0,44067,192.168.8.134,162.249.72.5,UDP,85,61162  >  7116 Len=43,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:24:57,27.896,44225,162.249.72.5,192.168.8.134,UDP,371,7116  >  61162 Len=329,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:58,27.94594594594595,44444,162.249.72.5,192.168.8.134,UDP,399,7116  >  61162 Len=357,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:24:59,27.86991869918699,44636,162.249.72.5,192.168.8.134,UDP,324,7116  >  61162 Len=282,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:00,27.80508474576271,44840,162.249.72.5,192.168.8.134,UDP,200,7116  >  61162 Len=158,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:01,27.83064516129032,45050,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:02,27.98473282442748,45235,192.168.8.134,162.249.72.5,UDP,85,61162  >  7116 Len=43,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:25:03,28.14728682170542,45417,162.249.72.5,192.168.8.134,UDP,459,7116  >  61162 Len=417,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:04,27.875,45616,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:05,27.95454545454545,45793,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:06,27.94871794871795,46037,192.168.8.134,162.249.72.5,UDP,89,61162  >  7116 Len=47,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:25:07,28.1015625,46261,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:08,27.99137931034483,46471,162.249.72.5,192.168.8.134,UDP,341,7116  >  61162 Len=299,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:09,27.91666666666667,46672,162.249.72.5,192.168.8.134,UDP,336,7116  >  61162 Len=294,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:10,27.96396396396396,46886,192.168.8.134,162.249.72.5,UDP,138,61162  >  7116 Len=96,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:25:11,28.10810810810811,47081,162.249.72.5,192.168.8.134,UDP,309,7116  >  61162 Len=267,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:12,27.90178571428572,47288,192.168.8.134,162.249.72.5,UDP,94,61162  >  7116 Len=52,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:25:13,28.06034482758621,47514,162.249.72.5,192.168.8.134,UDP,128,7116  >  61162 Len=86,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:14,27.82242990654206,47716,162.249.72.5,192.168.8.134,UDP,207,7116  >  61162 Len=165,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:15,27.89380530973451,47869,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:16,27.984,48037,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:17,27.74603174603175,48193,162.249.72.5,192.168.8.134,UDP,182,7116  >  61162 Len=140,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:18,27.98360655737705,48385,162.249.72.5,192.168.8.134,UDP,217,7116  >  61162 Len=175,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:19,27.99173553719008,48614,192.168.8.134,162.249.72.5,UDP,76,61162  >  7116 Len=34,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:25:20,27.98630136986301,48758,192.168.8.134,162.249.72.5,UDP,85,61162  >  7116 Len=43,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:25:21,28.01639344262295,48918,192.168.8.134,162.249.72.5,UDP,94,61162  >  7116 Len=52,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:25:22,28.0672268907563,49054,162.249.72.5,192.168.8.134,UDP,409,7116  >  61162 Len=367,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:23,28.00724637681159,49228,162.249.72.5,192.168.8.134,UDP,343,7116  >  61162 Len=301,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:24,28.05555555555556,49414,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:25,27.93076923076923,49594,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:26,28.0,49752,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:27,28.03305785123967,49919,162.249.72.5,192.168.8.134,UDP,724,7116  >  61162 Len=682,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:28,28.00787401574803,50047,162.249.72.5,192.168.8.134,UDP,63,7116  >  61162 Len=21,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:29,27.98064516129032,50181,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:30,27.80672268907563,50353,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:31,28.03508771929825,50486,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:32,28.18487394957983,50661,162.249.72.5,192.168.8.134,UDP,442,7116  >  61162 Len=400,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:33,28.13675213675214,50794,162.249.72.5,192.168.8.134,UDP,324,7116  >  61162 Len=282,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:34,27.89075630252101,50922,162.249.72.5,192.168.8.134,UDP,346,7116  >  61162 Len=304,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:35,28.06315789473684,51103,192.168.8.134,162.249.72.5,UDP,73,61162  >  7116 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:25:36,28.09090909090909,51358,162.249.72.5,192.168.8.134,UDP,164,7116  >  61162 Len=122,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:37,27.92248062015504,51524,192.168.8.134,162.249.72.5,UDP,85,61162  >  7116 Len=43,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:25:38,28.02608695652174,51663,162.249.72.5,192.168.8.134,UDP,109,7116  >  61162 Len=67,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:39,27.9765625,51792,192.168.8.134,162.249.72.5,UDP,94,61162  >  7116 Len=52,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:25:40,28.03571428571428,51925,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:41,28.11304347826087,52071,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:42,27.91818181818182,52219,162.249.72.5,192.168.8.134,UDP,325,7116  >  61162 Len=283,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:43,28.01834862385321,52331,162.249.72.5,192.168.8.134,UDP,249,7116  >  61162 Len=207,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:44,27.94642857142857,52505,162.249.72.5,192.168.8.134,UDP,320,7116  >  61162 Len=278,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:45,27.83193277310924,52673,162.249.72.5,192.168.8.134,UDP,362,7116  >  61162 Len=320,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:46,27.80869565217391,52852,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:47,28.14285714285714,52980,162.249.72.5,192.168.8.134,UDP,171,7116  >  61162 Len=129,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:48,27.87301587301587,53110,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:49,28.08196721311475,53252,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:50,27.9406779661017,53435,162.249.72.5,192.168.8.134,UDP,491,7116  >  61162 Len=449,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:51,27.86065573770492,53618,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:52,28.0,53795,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:53,27.78991596638656,53937,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:54,27.95495495495495,54120,192.168.8.134,162.249.72.5,UDP,73,61162  >  7116 Len=31,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:25:55,28.07692307692308,54246,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:56,27.93162393162393,54384,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:57,28.13253012048193,54504,162.249.72.5,192.168.8.134,UDP,61,7116  >  61162 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:25:58,28.09090909090909,54597,192.168.8.134,162.249.72.5,UDP,94,61162  >  7116 Len=52,GB,Greater London,London,BT,51.51930410613738,-0.1265381171205353,ADSL,LOL
2024-07-07 22:25:59,27.85810810810811,54681,162.249.72.5,192.168.8.134,UDP,591,7116  >  61162 Len=549,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:26:00,27.91111111111111,54851,162.249.72.5,192.168.8.134,UDP,487,7116  >  61162 Len=445,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
2024-07-07 22:26:01,27.90350877192983,55046,162.249.72.5,192.168.8.134,UDP,342,7116  >  61162 Len=300,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,LOL
